#timestamp(s) translation_x(m) translation_y(m) translation_z(m)
1640241978.400000095 664.59 -1812.95 3145.42 
1640241978.500000000 663.96 -1812.63 3144.44 
1640241978.599999905 663.33 -1812.33 3143.45 
1640241978.700000048 662.70 -1812.02 3142.46 
1640241978.799999952 662.07 -1811.71 3141.48 
1640241978.900000095 661.44 -1811.40 3140.49 
1640241979.000000000 660.82 -1811.08 3139.51 
1640241979.099999905 660.19 -1810.77 3138.52 
1640241979.200000048 659.56 -1810.46 3137.52 
1640241979.299999952 658.94 -1810.14 3136.54 
1640241979.400000095 658.31 -1809.83 3135.55 
1640241979.500000000 657.68 -1809.52 3134.56 
1640241979.599999905 657.05 -1809.20 3133.58 
1640241979.700000048 656.43 -1808.88 3132.60 
1640241979.799999952 655.81 -1808.57 3131.61 
1640241979.900000095 655.20 -1808.26 3130.61 
1640241980.000000000 654.56 -1807.96 3129.62 
1640241980.099999905 653.94 -1807.64 3128.63 
1640241980.200000048 653.32 -1807.34 3127.64 
1640241980.299999952 652.69 -1807.03 3126.65 
1640241980.400000095 652.06 -1806.72 3125.67 
1640241980.500000000 651.43 -1806.41 3124.68 
1640241980.599999905 650.81 -1806.11 3123.70 
1640241980.700000048 650.18 -1805.80 3122.72 
1640241980.799999952 649.55 -1805.50 3121.73 
1640241980.900000095 648.92 -1805.20 3120.74 
1640241981.000000000 648.29 -1804.90 3119.76 
1640241981.099999905 647.66 -1804.60 3118.78 
1640241981.200000048 647.03 -1804.29 3117.80 
1640241981.299999952 646.40 -1803.99 3116.81 
1640241981.400000095 645.77 -1803.68 3115.83 
1640241981.500000000 645.14 -1803.37 3114.85 
1640241981.599999905 644.51 -1803.06 3113.87 
1640241981.700000048 643.88 -1802.75 3112.89 
1640241981.799999952 643.25 -1802.45 3111.91 
1640241981.900000095 642.61 -1802.14 3110.92 
1640241982.000000000 641.98 -1801.84 3109.93 
1640241982.099999905 641.35 -1801.53 3108.95 
1640241982.200000048 640.72 -1801.22 3107.97 
1640241982.299999952 640.09 -1800.92 3106.97 
1640241982.400000095 639.46 -1800.62 3105.96 
1640241982.500000000 638.83 -1800.32 3104.96 
1640241982.599999905 638.20 -1800.01 3103.96 
1640241982.700000048 637.56 -1799.70 3102.98 
1640241982.799999952 636.93 -1799.39 3101.98 
1640241982.900000095 636.29 -1799.08 3100.98 
1640241983.000000000 635.66 -1798.77 3099.98 
1640241983.099999905 635.03 -1798.46 3098.99 
1640241983.200000048 634.40 -1798.15 3097.99 
1640241983.299999952 633.76 -1797.84 3097.00 
1640241983.400000095 633.13 -1797.53 3096.01 
1640241983.500000000 632.50 -1797.22 3095.02 
1640241983.599999905 631.87 -1796.91 3094.03 
1640241983.700000048 631.24 -1796.60 3093.04 
1640241983.799999952 630.61 -1796.30 3092.06 
1640241983.900000095 629.99 -1795.99 3091.07 
1640241984.000000000 629.36 -1795.68 3090.09 
1640241984.099999905 628.74 -1795.37 3089.11 
1640241984.200000048 628.11 -1795.07 3088.14 
1640241984.299999952 627.49 -1794.76 3087.17 
1640241984.400000095 626.86 -1794.46 3086.20 
1640241984.500000000 626.25 -1794.16 3085.23 
1640241984.599999905 625.63 -1793.85 3084.29 
1640241984.700000048 625.02 -1793.54 3083.34 
1640241984.799999952 624.41 -1793.25 3082.38 
1640241984.900000095 623.80 -1792.95 3081.41 
1640241985.000000000 623.19 -1792.66 3080.43 
1640241985.099999905 622.57 -1792.37 3079.45 
1640241985.200000048 621.97 -1792.06 3078.51 
1640241985.299999952 621.35 -1791.76 3077.58 
1640241985.400000095 620.75 -1791.46 3076.64 
1640241985.500000000 620.14 -1791.17 3075.68 
1640241985.599999905 619.54 -1790.88 3074.73 
1640241985.700000048 618.94 -1790.58 3073.79 
1640241985.799999952 618.34 -1790.29 3072.85 
1640241985.900000095 617.75 -1790.00 3071.92 
1640241986.000000000 617.15 -1789.70 3070.98 
1640241986.099999905 616.56 -1789.41 3070.05 
1640241986.200000048 615.97 -1789.12 3069.12 
1640241986.299999952 615.38 -1788.83 3068.19 
1640241986.400000095 614.80 -1788.55 3067.25 
1640241986.500000000 614.21 -1788.25 3066.33 
1640241986.599999905 613.63 -1787.96 3065.42 
1640241986.700000048 613.04 -1787.67 3064.50 
1640241986.799999952 612.46 -1787.38 3063.58 
1640241986.900000095 611.87 -1787.09 3062.65 
1640241987.000000000 611.29 -1786.79 3061.75 
1640241987.099999905 610.71 -1786.49 3060.83 
1640241987.200000048 610.13 -1786.20 3059.92 
1640241987.299999952 609.55 -1785.90 3059.00 
1640241987.400000095 608.98 -1785.60 3058.10 
1640241987.500000000 608.41 -1785.29 3057.20 
1640241987.599999905 607.83 -1785.00 3056.29 
1640241987.700000048 607.26 -1784.70 3055.37 
1640241987.799999952 606.68 -1784.41 3054.44 
1640241987.900000095 606.11 -1784.11 3053.52 
1640241988.000000000 605.53 -1783.81 3052.61 
1640241988.099999905 604.96 -1783.52 3051.68 
1640241988.200000048 604.37 -1783.23 3050.74 
1640241988.299999952 603.79 -1782.93 3049.80 
1640241988.400000095 603.20 -1782.63 3048.87 
1640241988.500000000 602.60 -1782.32 3047.93 
1640241988.599999905 602.00 -1782.02 3046.98 
1640241988.700000048 601.41 -1781.71 3046.07 
1640241988.799999952 600.83 -1781.38 3045.21 
1640241988.900000095 600.24 -1781.07 3044.33 
1640241989.000000000 599.66 -1780.79 3043.37 
1640241989.099999905 599.08 -1780.50 3042.39 
1640241989.200000048 598.49 -1780.22 3041.46 
1640241989.299999952 597.89 -1779.93 3040.58 
1640241989.400000095 597.30 -1779.64 3039.67 
1640241989.500000000 596.71 -1779.38 3038.71 
1640241989.599999905 596.11 -1779.10 3037.76 
1640241989.700000048 595.52 -1778.81 3036.83 
1640241989.799999952 594.93 -1778.53 3035.91 
1640241989.900000095 594.34 -1778.24 3034.97 
1640241990.000000000 593.74 -1777.96 3034.03 
1640241990.099999905 593.14 -1777.68 3033.09 
1640241990.200000048 592.54 -1777.39 3032.15 
1640241990.299999952 591.95 -1777.11 3031.20 
1640241990.400000095 591.34 -1776.83 3030.26 
1640241990.500000000 590.74 -1776.54 3029.32 
1640241990.599999905 590.13 -1776.25 3028.36 
1640241990.700000048 589.53 -1775.96 3027.41 
1640241990.799999952 588.92 -1775.67 3026.47 
1640241990.900000095 588.31 -1775.38 3025.52 
1640241991.000000000 587.70 -1775.10 3024.56 
1640241991.099999905 587.08 -1774.81 3023.60 
1640241991.200000048 586.47 -1774.51 3022.66 
1640241991.299999952 585.85 -1774.22 3021.72 
1640241991.400000095 585.24 -1773.93 3020.77 
1640241991.500000000 584.63 -1773.65 3019.81 
1640241991.599999905 584.01 -1773.36 3018.88 
1640241991.700000048 583.41 -1773.06 3017.95 
1640241991.799999952 582.80 -1772.77 3017.01 
1640241991.900000095 582.19 -1772.48 3016.08 
1640241992.000000000 581.58 -1772.19 3015.14 
1640241992.099999905 580.97 -1771.90 3014.22 
1640241992.200000048 580.37 -1771.61 3013.29 
1640241992.299999952 579.77 -1771.32 3012.36 
1640241992.400000095 579.16 -1771.02 3011.42 
1640241992.500000000 578.56 -1770.73 3010.48 
1640241992.599999905 577.95 -1770.44 3009.55 
1640241992.700000048 577.35 -1770.14 3008.63 
1640241992.799999952 576.74 -1769.85 3007.70 
1640241992.900000095 576.15 -1769.55 3006.79 
1640241993.000000000 575.54 -1769.26 3005.87 
1640241993.099999905 574.94 -1768.97 3004.93 
1640241993.200000048 574.34 -1768.68 3004.00 
1640241993.299999952 573.73 -1768.38 3003.07 
1640241993.400000095 573.13 -1768.10 3002.14 
1640241993.500000000 572.53 -1767.80 3001.22 
1640241993.599999905 571.92 -1767.52 3000.28 
1640241993.700000048 571.32 -1767.22 2999.35 
1640241993.799999952 570.72 -1766.93 2998.43 
1640241993.900000095 570.11 -1766.65 2997.50 
1640241994.000000000 569.52 -1766.36 2996.58 
1640241994.099999905 568.92 -1766.07 2995.66 
1640241994.200000048 568.32 -1765.78 2994.74 
1640241994.299999952 567.72 -1765.49 2993.81 
1640241994.400000095 567.12 -1765.20 2992.90 
1640241994.500000000 566.53 -1764.91 2991.98 
1640241994.599999905 565.94 -1764.62 2991.07 
1640241994.700000048 565.34 -1764.33 2990.15 
1640241994.799999952 564.75 -1764.04 2989.23 
1640241994.900000095 564.16 -1763.75 2988.32 
1640241995.000000000 563.57 -1763.45 2987.41 
1640241995.099999905 562.98 -1763.16 2986.49 
1640241995.200000048 562.40 -1762.87 2985.58 
1640241995.299999952 561.82 -1762.58 2984.69 
1640241995.400000095 561.24 -1762.28 2983.80 
1640241995.500000000 560.67 -1761.99 2982.91 
1640241995.599999905 560.09 -1761.70 2982.00 
1640241995.700000048 559.52 -1761.42 2981.10 
1640241995.799999952 558.94 -1761.13 2980.21 
1640241995.900000095 558.37 -1760.84 2979.31 
1640241996.000000000 557.80 -1760.55 2978.42 
1640241996.099999905 557.24 -1760.26 2977.54 
1640241996.200000048 556.68 -1759.98 2976.65 
1640241996.299999952 556.12 -1759.69 2975.77 
1640241996.400000095 555.56 -1759.41 2974.89 
1640241996.500000000 555.00 -1759.13 2974.01 
1640241996.599999905 554.45 -1758.84 2973.13 
1640241996.700000048 553.89 -1758.55 2972.25 
1640241996.799999952 553.33 -1758.27 2971.38 
1640241996.900000095 552.78 -1757.99 2970.50 
1640241997.000000000 552.22 -1757.70 2969.62 
1640241997.099999905 551.66 -1757.42 2968.73 
1640241997.200000048 551.11 -1757.14 2967.85 
1640241997.299999952 550.55 -1756.85 2966.98 
1640241997.400000095 549.99 -1756.57 2966.10 
1640241997.500000000 549.43 -1756.29 2965.22 
1640241997.599999905 548.86 -1756.00 2964.35 
1640241997.700000048 548.30 -1755.72 2963.48 
1640241997.799999952 547.74 -1755.43 2962.60 
1640241997.900000095 547.18 -1755.15 2961.74 
1640241998.000000000 546.61 -1754.87 2960.86 
1640241998.099999905 546.05 -1754.59 2959.97 
1640241998.200000048 545.48 -1754.31 2959.08 
1640241998.299999952 544.92 -1754.03 2958.20 
1640241998.400000095 544.35 -1753.74 2957.32 
1640241998.500000000 543.79 -1753.46 2956.44 
1640241998.599999905 543.22 -1753.18 2955.56 
1640241998.700000048 542.66 -1752.90 2954.67 
1640241998.799999952 542.09 -1752.62 2953.78 
1640241998.900000095 541.53 -1752.34 2952.89 
1640241999.000000000 540.96 -1752.06 2952.00 
1640241999.099999905 540.39 -1751.77 2951.11 
1640241999.200000048 539.82 -1751.49 2950.21 
1640241999.299999952 539.25 -1751.21 2949.32 
1640241999.400000095 538.68 -1750.92 2948.42 
1640241999.500000000 538.12 -1750.63 2947.54 
1640241999.599999905 537.55 -1750.34 2946.64 
1640241999.700000048 536.97 -1750.05 2945.75 
1640241999.799999952 536.41 -1749.75 2944.85 
1640241999.900000095 535.84 -1749.46 2943.96 
1640242000.000000000 535.27 -1749.17 2943.07 
1640242000.099999905 534.70 -1748.87 2942.17 
1640242000.200000048 534.13 -1748.59 2941.27 
1640242000.299999952 533.56 -1748.29 2940.38 
1640242000.400000095 532.99 -1747.99 2939.49 
1640242000.500000000 532.42 -1747.69 2938.60 
1640242000.599999905 531.85 -1747.40 2937.70 
1640242000.700000048 531.28 -1747.10 2936.79 
1640242000.799999952 530.71 -1746.81 2935.89 
1640242000.900000095 530.13 -1746.50 2934.99 
1640242001.000000000 529.55 -1746.21 2934.09 
1640242001.099999905 528.97 -1745.92 2933.18 
1640242001.200000048 528.40 -1745.62 2932.29 
1640242001.299999952 527.82 -1745.31 2931.41 
1640242001.400000095 527.25 -1745.02 2930.50 
1640242001.500000000 526.68 -1744.72 2929.60 
1640242001.599999905 526.11 -1744.42 2928.70 
1640242001.700000048 525.55 -1744.13 2927.80 
1640242001.799999952 524.98 -1743.84 2926.90 
1640242001.900000095 524.41 -1743.55 2925.98 
1640242002.000000000 523.84 -1743.26 2925.06 
1640242002.099999905 523.26 -1742.97 2924.15 
1640242002.200000048 522.69 -1742.67 2923.25 
1640242002.299999952 522.11 -1742.38 2922.34 
1640242002.400000095 521.54 -1742.09 2921.44 
1640242002.500000000 520.96 -1741.79 2920.53 
1640242002.599999905 520.38 -1741.50 2919.62 
1640242002.700000048 519.80 -1741.21 2918.71 
1640242002.799999952 519.22 -1740.92 2917.80 
1640242002.900000095 518.64 -1740.63 2916.88 
1640242003.000000000 518.06 -1740.33 2915.97 
1640242003.099999905 517.47 -1740.03 2915.06 
1640242003.200000048 516.89 -1739.74 2914.15 
1640242003.299999952 516.31 -1739.44 2913.24 
1640242003.400000095 515.72 -1739.15 2912.34 
1640242003.500000000 515.14 -1738.86 2911.42 
1640242003.599999905 514.55 -1738.57 2910.50 
1640242003.700000048 513.96 -1738.28 2909.57 
1640242003.799999952 513.37 -1737.99 2908.66 
1640242003.900000095 512.78 -1737.70 2907.76 
1640242004.000000000 512.20 -1737.40 2906.85 
1640242004.099999905 511.61 -1737.11 2905.94 
1640242004.200000048 511.02 -1736.82 2905.02 
1640242004.299999952 510.43 -1736.53 2904.11 
1640242004.400000095 509.84 -1736.24 2903.19 
1640242004.500000000 509.25 -1735.95 2902.26 
1640242004.599999905 508.66 -1735.66 2901.33 
1640242004.700000048 508.07 -1735.37 2900.41 
1640242004.799999952 507.47 -1735.08 2899.49 
1640242004.900000095 506.88 -1734.79 2898.56 
1640242005.000000000 506.28 -1734.50 2897.63 
1640242005.099999905 505.69 -1734.20 2896.70 
1640242005.200000048 505.09 -1733.91 2895.77 
1640242005.299999952 504.49 -1733.62 2894.83 
1640242005.400000095 503.90 -1733.33 2893.89 
1640242005.500000000 503.30 -1733.03 2892.96 
1640242005.599999905 502.70 -1732.74 2892.03 
1640242005.700000048 502.10 -1732.44 2891.08 
1640242005.799999952 501.50 -1732.15 2890.14 
1640242005.900000095 500.89 -1731.85 2889.20 
1640242006.000000000 500.29 -1731.56 2888.26 
1640242006.099999905 499.69 -1731.26 2887.33 
1640242006.200000048 499.09 -1730.96 2886.40 
1640242006.299999952 498.48 -1730.67 2885.46 
1640242006.400000095 497.88 -1730.38 2884.53 
1640242006.500000000 497.28 -1730.09 2883.61 
1640242006.599999905 496.69 -1729.80 2882.70 
1640242006.700000048 496.10 -1729.51 2881.79 
1640242006.799999952 495.51 -1729.22 2880.88 
1640242006.900000095 494.92 -1728.94 2879.96 
1640242007.000000000 494.34 -1728.65 2879.05 
1640242007.099999905 493.75 -1728.37 2878.13 
1640242007.200000048 493.16 -1728.09 2877.21 
1640242007.299999952 492.57 -1727.81 2876.28 
1640242007.400000095 491.98 -1727.52 2875.36 
1640242007.500000000 491.39 -1727.24 2874.44 
1640242007.599999905 490.79 -1726.95 2873.52 
1640242007.700000048 490.20 -1726.67 2872.60 
1640242007.799999952 489.61 -1726.38 2871.68 
1640242007.900000095 489.01 -1726.10 2870.76 
1640242008.000000000 488.42 -1725.81 2869.84 
1640242008.099999905 487.83 -1725.53 2868.92 
1640242008.200000048 487.23 -1725.25 2868.00 
1640242008.299999952 486.64 -1724.96 2867.08 
1640242008.400000095 486.05 -1724.68 2866.16 
1640242008.500000000 485.45 -1724.39 2865.24 
1640242008.599999905 484.86 -1724.11 2864.32 
1640242008.700000048 484.26 -1723.83 2863.40 
1640242008.799999952 483.67 -1723.54 2862.48 
1640242008.900000095 483.08 -1723.26 2861.56 
1640242009.000000000 482.49 -1722.97 2860.65 
1640242009.099999905 481.91 -1722.69 2859.73 
1640242009.200000048 481.32 -1722.41 2858.81 
1640242009.299999952 480.74 -1722.12 2857.90 
1640242009.400000095 480.16 -1721.83 2857.00 
1640242009.500000000 479.59 -1721.55 2856.10 
1640242009.599999905 479.01 -1721.26 2855.20 
1640242009.700000048 478.44 -1720.97 2854.29 
1640242009.799999952 477.87 -1720.68 2853.38 
1640242009.900000095 477.30 -1720.39 2852.47 
1640242010.000000000 476.73 -1720.10 2851.57 
1640242010.099999905 476.16 -1719.82 2850.65 
1640242010.200000048 475.60 -1719.52 2849.75 
1640242010.299999952 475.03 -1719.23 2848.85 
1640242010.400000095 474.47 -1718.94 2847.94 
1640242010.500000000 473.91 -1718.65 2847.04 
1640242010.599999905 473.35 -1718.35 2846.13 
1640242010.700000048 472.80 -1718.06 2845.23 
1640242010.799999952 472.24 -1717.76 2844.32 
1640242010.900000095 471.69 -1717.46 2843.41 
1640242011.000000000 471.13 -1717.16 2842.50 
1640242011.099999905 470.58 -1716.86 2841.59 
1640242011.200000048 470.03 -1716.55 2840.68 
1640242011.299999952 469.47 -1716.25 2839.77 
1640242011.400000095 468.92 -1715.95 2838.85 
1640242011.500000000 468.38 -1715.64 2837.94 
1640242011.599999905 467.83 -1715.33 2837.02 
1640242011.700000048 467.28 -1715.02 2836.10 
1640242011.799999952 466.73 -1714.71 2835.18 
1640242011.900000095 466.18 -1714.40 2834.26 
1640242012.000000000 465.63 -1714.09 2833.33 
1640242012.099999905 465.08 -1713.77 2832.41 
1640242012.200000048 464.54 -1713.45 2831.50 
1640242012.299999952 463.99 -1713.14 2830.57 
1640242012.400000095 463.45 -1712.83 2829.64 
1640242012.500000000 462.91 -1712.51 2828.71 
1640242012.599999905 462.37 -1712.19 2827.78 
1640242012.700000048 461.83 -1711.88 2826.85 
1640242012.799999952 461.29 -1711.56 2825.93 
1640242012.900000095 460.75 -1711.25 2825.00 
1640242013.000000000 460.21 -1710.93 2824.08 
1640242013.099999905 459.67 -1710.62 2823.15 
1640242013.200000048 459.13 -1710.30 2822.22 
1640242013.299999952 458.58 -1709.98 2821.30 
1640242013.400000095 458.05 -1709.66 2820.39 
1640242013.500000000 457.51 -1709.34 2819.48 
1640242013.599999905 456.98 -1709.03 2818.57 
1640242013.700000048 456.44 -1708.71 2817.66 
1640242013.799999952 455.90 -1708.40 2816.74 
1640242013.900000095 455.36 -1708.10 2815.83 
1640242014.000000000 454.82 -1707.79 2814.92 
1640242014.099999905 454.28 -1707.47 2814.00 
1640242014.200000048 453.74 -1707.17 2813.08 
1640242014.299999952 453.20 -1706.86 2812.16 
1640242014.400000095 452.65 -1706.54 2811.25 
1640242014.500000000 452.11 -1706.22 2810.34 
1640242014.599999905 451.56 -1705.91 2809.42 
1640242014.700000048 451.02 -1705.60 2808.50 
1640242014.799999952 450.47 -1705.29 2807.60 
1640242014.900000095 449.93 -1704.97 2806.69 
1640242015.000000000 449.38 -1704.66 2805.77 
1640242015.099999905 448.83 -1704.35 2804.86 
1640242015.200000048 448.29 -1704.04 2803.96 
1640242015.299999952 447.74 -1703.74 2803.05 
1640242015.400000095 447.19 -1703.43 2802.14 
1640242015.500000000 446.65 -1703.13 2801.25 
1640242015.599999905 446.10 -1702.82 2800.36 
1640242015.700000048 445.56 -1702.52 2799.48 
1640242015.799999952 445.02 -1702.22 2798.59 
1640242015.900000095 444.48 -1701.93 2797.71 
1640242016.000000000 443.94 -1701.63 2796.83 
1640242016.099999905 443.40 -1701.34 2795.95 
1640242016.200000048 442.85 -1701.05 2795.08 
1640242016.299999952 442.31 -1700.76 2794.21 
1640242016.400000095 441.77 -1700.47 2793.35 
1640242016.500000000 441.24 -1700.18 2792.49 
1640242016.599999905 440.70 -1699.90 2791.63 
1640242016.700000048 440.16 -1699.61 2790.77 
1640242016.799999952 439.63 -1699.33 2789.93 
1640242016.900000095 439.09 -1699.05 2789.08 
1640242017.000000000 438.56 -1698.78 2788.24 
1640242017.099999905 438.03 -1698.50 2787.39 
1640242017.200000048 437.49 -1698.23 2786.55 
1640242017.299999952 436.96 -1697.95 2785.72 
1640242017.400000095 436.43 -1697.68 2784.89 
1640242017.500000000 435.90 -1697.41 2784.07 
1640242017.599999905 435.37 -1697.14 2783.24 
